"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"28648769894","","","","","2010-10-25 01:39:04 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Rails3 Tips. Concerning Yourself with ActiveSupport::Concern http://is.gd/ggOGb"
"28643346009","","","","","2010-10-25 00:28:55 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","只要有心鞋带也能系出花来 http://is.gd/ggJRM"
"28643267190","","","","","2010-10-25 00:27:53 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","日本漫画中女性角色的进化史 http://is.gd/ggJOz"
"28643215530","","","","","2010-10-25 00:27:13 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","伊利婴语单词表下载 http://is.gd/ggJMb"
"28643214524","","","","","2010-10-25 00:27:12 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","感谢上帝，中国放弃了2026 http://is.gd/gbiFC"
"28573476968","","","","","2010-10-24 06:56:46 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Giving Back to jQuery http://is.gd/gfjJN"
"28573438954","","","","","2010-10-24 06:56:00 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","这个国家的尊严就写在她的人民的脸上 http://is.gd/g2sxk"
"28573268443","","","","","2010-10-24 06:52:39 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","一生只为等待能手绘这个函数给我的人 http://is.gd/g4824"
"28573107683","","","","","2010-10-24 06:49:29 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","14个可以节省你时间的CSS工具 http://is.gd/gfj93"
"28573060702","","","","","2010-10-24 06:48:33 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","大男（GQ中文简体版专栏2010年11月） http://is.gd/gdiYs"
"28572746881","","","","","2010-10-24 06:42:25 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","FreeSWITCH 中的感人故事 - FreeSWITCH 帮我找到了工作 http://is.gd/gfizl"
"28508055210","","","","","2010-10-23 15:05:02 +0000","web","尴尬的季节，一屋子的冷味。"
"28491374631","","","","","2010-10-23 11:19:32 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","笑死我了，尤其是那个有对话的 那些令人喷饭的注释 http://is.gd/ge6Ta"
"28490806793","","","","","2010-10-23 11:08:57 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","美国中期选举广告：2030年的中国课堂上 http://is.gd/ge6l0"
"28459453506","","","","","2010-10-23 01:41:20 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","文字排版六大原则 http://is.gd/gdAJz"
"28455363762","","","","","2010-10-23 00:46:42 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","The magic letter-i http://is.gd/gatWY"
"28455280052","","","","","2010-10-23 00:45:35 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","试玩 Mesh Potato http://is.gd/g9veJ"
"28377514864","","","","","2010-10-22 05:39:30 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","U 盘中安装 Ubuntu 10.10 (续) http://is.gd/g6pue"
"28377230796","","","","","2010-10-22 05:33:51 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","用你的老旧Linux电脑哄你的宝宝睡觉 http://is.gd/gchfW"
"28377175627","","","","","2010-10-22 05:32:41 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","感谢上帝，中国放弃了2026 http://is.gd/gbiFC"
"28377025392","","","","","2010-10-22 05:29:40 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","拆解 11 英寸 MacBook Air http://is.gd/gc5Fh"
"28005257382","","","","","2010-10-21 07:25:20 +0000","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","很久没推了。Long time no tw."
"27919440244","","","","","2010-10-20 10:47:41 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","试玩 Mesh Potato http://is.gd/g9veJ"
"27905732136","","","","","2010-10-20 05:49:52 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","豆瓣式创新 http://is.gd/g6SDs"
"27904944006","","","","","2010-10-20 05:32:57 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Phusion Passenger 3.0.0 final released http://is.gd/g9aKi"
"27904943412","","","","","2010-10-20 05:32:57 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","给人感动和安慰的文字 说说中国互联网公司的地域差异 http://is.gd/g9aKg"
"27904655965","","","","","2010-10-20 05:26:55 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","牛逼，国产粉笔帝惊人之作(11P) http://is.gd/g7GGT"
"27904324662","","","","","2010-10-20 05:20:17 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","史上速度最快的守门员 http://is.gd/g9a1m"
"27904170835","","","","","2010-10-20 05:17:12 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","[电影推荐]高智商(犯罪)电影系列 http://is.gd/g3qko"
"27903741264","","","","","2010-10-20 05:08:50 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Google CEO Eric Schmidt 说我们绝不能透露 200 多个搜索排名因素 http://is.gd/ffSzK"
"27903740496","","","","","2010-10-20 05:08:49 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","超牛快干喷涂织物，一分钟做一件合身的衣服 http://is.gd/fd5RC"
"26632681385","","","","","2010-10-07 09:07:10 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","航天史上最大的灾难发生在中国（被隐瞒了10年） http://is.gd/fLDkj"
"25862809236","","","","","2010-09-29 07:38:53 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","谬证大全：1+1≠2的n种可能 http://is.gd/ft5Jw"
"25862786041","","","","","2010-09-29 07:38:21 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","数学不只是一堆公式，正如天文学不只是一堆望远镜 http://is.gd/fuVnM"
"25862408922","","","","","2010-09-29 07:29:39 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","精简生活 http://is.gd/fzhLi"
"25082057444","","","","","2010-09-21 02:34:22 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","【喷嚏】为什么你从来不加班 http://is.gd/fksSr"
"25012984842","","","","","2010-09-20 10:11:19 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","重置MySQL数据库root密码 http://is.gd/fjgvh"
"25004892512","","","","","2010-09-20 07:01:56 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","iOS development. In App Purchases: A Full Walkthrough http://is.gd/fj2Tg"
"24925945238","","","24920884271","10989702","2010-09-19 10:53:15 +0000","web","RT @utom: 戳别人屏幕是很不礼貌的事情, 切记""指归指, 你 tmd 别戳到我屏幕"""
"24925759053","","","","","2010-09-19 10:49:03 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","按日期存储Rails日志 http://is.gd/fhOoA"
"24832588324","","","","","2010-09-18 08:09:49 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","TwentyFour! 心算24 勾起你童年回忆 App Store限时免费下载 http://is.gd/fbFNf"
"24828882395","","","","","2010-09-18 06:45:54 +0000","web","票贩子不得好死！"
"24822564419","","","","","2010-09-18 04:44:57 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","即将上映之北美篇：这十部可能是好电影 http://is.gd/fdjf8"
"24819078222","","","","","2010-09-18 03:50:31 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","像向日葵一样生活 http://is.gd/ffW8z"
"24818875898","","","","","2010-09-18 03:47:31 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","天朝人民长见识——如何建设具有中国特色的盲道，你懂吗？ http://is.gd/fcJUF"
"24818616291","","","","","2010-09-18 03:43:39 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","超牛快干喷涂织物，一分钟做一件合身的衣服 http://is.gd/fd5RC"
"24818532075","","","","","2010-09-18 03:42:23 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","网页设计的12种颜色 http://is.gd/feBdR"
"24818240995","","","","","2010-09-18 03:38:05 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","韩寒最新被和谐博文：游行的意义 - 韩寒-twocold - 虎扑体育 http://is.gd/ffVvz"
"24816741013","","","","","2010-09-18 03:16:26 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","jQuery UI 1.8.5 http://is.gd/ffmVi"
"24814500096","","","","","2010-09-18 02:45:06 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","【喷嚏】蓝光也可以复制鸟 http://is.gd/ffSKL"
"24814233466","","","","","2010-09-18 02:41:21 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Google CEO Eric Schmidt 说我们绝不能透露 200 多个搜索排名因素 http://is.gd/ffSzK"
"24767522733","","","","","2010-09-17 15:26:31 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","9 Mobile Advertising Services http://is.gd/ffbty"
"24745632770","","","","","2010-09-17 10:04:18 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","doodle：阿加莎·克里斯蒂诞辰120周年 http://is.gd/fbALN"
"24745162966","","","","","2010-09-17 09:53:48 +0000","web","这几天胸闷气短，真是痛苦之极。"
"24744254829","","","","","2010-09-17 09:33:27 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","How to Publish to the Android Market http://is.gd/fdRDn"
"24743353275","","","","","2010-09-17 09:13:06 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Phusion Passenger 3.0.0 public beta 1 is out! http://is.gd/feIli"
"24733630222","","","","","2010-09-17 05:35:00 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","老爸老妈看美国倍感困惑 http://is.gd/feslq"
"24668796054","","","","","2010-09-16 14:32:43 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","时间管理绝招：过好小日子，实现大效率 http://is.gd/fcB8H"
"24667285428","","","","","2010-09-16 14:14:55 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","【喷嚏】如果 http://is.gd/fdpUk"
"24654667670","","","","","2010-09-16 11:12:55 +0000","web","getting so fucking worse on healthy."
"24460752816","","","","","2010-09-14 09:09:57 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","一次听个够，苹果产品历年广告歌曲 http://www.toodaylab.com/12559"
"24460725854","","","","","2010-09-14 09:09:18 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","《帮我买个单》 http://is.gd/f9Jdx"
"24460192237","","","","","2010-09-14 08:56:38 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","小肥羊的标准化 http://is.gd/f9Uw8"
"24435331251","","","","","2010-09-14 01:47:02 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Episode 231: Routing Walkthrough http://is.gd/f9qSS"
"24361922473","","","","","2010-09-13 07:00:45 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","An opensource dropbox-like solution for sharing! SparkleShare - Sharing work made easy http://is.gd/f85yK"
"24358903175","","","","","2010-09-13 05:55:30 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","quote&gt;先提醒北京捐赠的同学，由于我打字疏忽，把收货地址中的“时间国际”误打成了“时光国际”，其他内容没有错。还没有邮寄的同学请更正一下，已经邮寄的同学请与快递公司联系。十分抱歉。 关于捐赠 http://is.gd/f81Va"
"24240177280","","","","","2010-09-12 00:57:44 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","郑渊洁：宇宙没有上帝的股份？ http://is.gd/f6le2"
"24179375744","","","","","2010-09-11 08:30:45 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","#tips wincent.com: Rails 3 deployment notes http://is.gd/f5oxJ"
"24172712446","","","","","2010-09-11 06:03:44 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","In the clear: Apple opens up iOS to all developers http://is.gd/f5glg"
"24114467741","","","","","2010-09-10 15:33:47 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","perfect backup solution for developers http://is.gd/f4eXX"
"23996456546","","","","","2010-09-09 10:05:42 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Amazon EC2 推出 micro instance http://is.gd/f2dQX"
"23983744643","","","","","2010-09-09 05:38:19 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Build a Custom HTML5 Video Player: Free Premium Tutorial http://is.gd/f1WfO"
"23983492980","","","","","2010-09-09 05:33:50 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","谁拍下了那些打动世界的照片？ http://is.gd/f1W26"
"23966761801","","","","","2010-09-09 01:37:40 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Confusion to Clarity in 3 Steps http://is.gd/f1Hma"
"23901831144","","","","","2010-09-08 10:11:46 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","当助理是份不错的工作 http://is.gd/f0zTu"
"23901816972","","","","","2010-09-08 10:11:28 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","英媒称互联网15年后面临分裂 三大力量跑马圈地 http://is.gd/f0zSx"
"23901752177","","","","","2010-09-08 10:10:09 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","一个城市里有三个人，甲有5套房，不上班，靠收房租生活；乙有一套房，上班赚工资；丙没有房，菜场卖菜。 http://is.gd/f0zMe"
"23873448562","","","","","2010-09-08 01:57:57 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Automatic Flushing: The Rails 3.1 Plan http://is.gd/f027H"
"23251380635","","","","","2010-09-07 16:23:24 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Lighttpd和RoR安装配置的疑难解答 - Rails应用部署 - JavaEye专栏频道 http://is.gd/eZjFu"
"23208266214","","","","","2010-09-07 04:34:12 +0000","web","用了快三年，终于有点开始喜欢itunes了。"
"23199073003","","","","","2010-09-07 02:28:17 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Raphaël 1.5 Released http://is.gd/eNcdj"
"23133558473","","","","","2010-09-06 10:07:51 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Introduction to PhoneGap Development http://is.gd/eXhJQ"
"23128012360","","","","","2010-09-06 08:06:43 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Episode 230: Inherited Resources http://is.gd/eX9uA"
"23117304627","","","","","2010-09-06 04:41:04 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","郑渊洁：中国民航有200名飞行员资历造假 http://is.gd/eWXxQ"
"23115649314","","","","","2010-09-06 04:15:48 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","rails-nginx-passenger-centos http://is.gd/eWWcP"
"22863728884","","","","","2010-09-03 05:45:34 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Anemone - Ruby Web-Spider Framework http://is.gd/eSEZx"
"22859095881","","","","","2010-09-03 04:19:34 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","2010年09月03日 http://is.gd/eSdNj"
"22852035984","","","","","2010-09-03 02:30:52 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","呵呵，解决Bundler问题的灵丹妙药是，删除Gemfile.lock和.bundle文件，重新bundle install. undefined method `spec' for nil:NilClass (NoMethodError) http://is.gd/eSqXv"
"22850054908","","","","","2010-09-03 02:02:03 +0000","web","双手都成了键盘手，一放键盘上面就疼。"
"22803946804","","","","","2010-09-02 14:45:40 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Understanding Rack correctly. Proper rack middleware ordering | Verbose Logging http://is.gd/eRyw1"
"22798444989","","","","","2010-09-02 13:36:52 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","给Nginx自定义404，502错误页面 http://is.gd/eRsXk"
"22785160423","","","","","2010-09-02 09:44:28 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Using Ruby Enterprise Edition and Passenger on OS X with RVM http://is.gd/eRaOy"
"22785085237","","","","","2010-09-02 09:42:46 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","浅谈大型网站动态应用系统架构 http://is.gd/eRaEu"
"22784577943","","","","","2010-09-02 09:31:06 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","dbcached 分布式Key-Value数据库内存缓存系统 http://is.gd/eR9IB"
"22784474085","","","","","2010-09-02 09:28:43 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","新 iPod touch ：一步到位的升级 http://is.gd/eR9ug"
"22784390421","","","","","2010-09-02 09:26:45 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","非技术人员无法理解的十个软件概念 http://is.gd/eR9kr"
"22781542232","","","","","2010-09-02 08:18:01 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","玩转时间：30款全球最潮手表（1） http://is.gd/eOXeJ"
"22776842732","","","","","2010-09-02 06:26:59 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","鸡巴事，狗屁国家。 我们目前不具备这个实力 http://is.gd/eQQsZ"
"22776579500","","","","","2010-09-02 06:21:10 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","史上最囧的沙滩。。。 http://is.gd/eLQlf"
"22776579037","","","","","2010-09-02 06:21:09 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","为什么你睡了11个小时仍然觉得疲累? http://is.gd/eKPut"
"22668994362","","","","","2010-09-01 01:52:21 +0000","web","靠，我的dabr莫名其妙就登录不了了。。"
"22628070589","","","","","2010-08-31 15:54:24 +0000","<a href=""http://dabr.co.uk"" rel=""nofollow"">dabr</a>","I believe MocPorts is a monster! running half an hour for installing ImageMagick. upset."
"22616006062","","","","","2010-08-31 13:29:59 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Gmail明天将推出特权收件箱（Priority Inbox），帮你安排轻重缓急 http://is.gd/eNnOr"
"22615919767","","","","","2010-08-31 13:28:52 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","BDDCasts on Rails3 and Cucumber http://is.gd/eNnIy"
"22615755209","","","","","2010-08-31 13:26:42 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","创意戒烟广告——看完你还敢抽吗？ http://is.gd/eLqUp"
"22615320509","","","","","2010-08-31 13:20:59 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","获取gmail, yahoo, hotmail,126, 163, yeah, sina, sohu等邮箱联系人 http://is.gd/eNn7I"
"22615296716","","","","","2010-08-31 13:20:40 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","7 Solutions for Tracking Mobile Analytics http://is.gd/eNn5e"
"22603869183","","","","","2010-08-31 10:14:34 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","如果有一天我突然用很奇怪的内容联系你，记得来救我。。女性尤其要看看... http://is.gd/eN8WS"
"22603525113","","","","","2010-08-31 10:07:23 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","为什么没有 Gentoo 盘点2010年十大最令人振奋的Linux发行版 http://is.gd/eN8r5"
"22603395025","","","","","2010-08-31 10:04:49 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","史上最囧的沙滩。。。 http://is.gd/eLzpN"
"22603021695","","","","","2010-08-31 09:57:06 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","How to keep a space in your iPhone App name? http://is.gd/eN7Ai"
"22594796141","","","","","2010-08-31 06:53:56 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Where Optimization Happens http://is.gd/eMT9Z"
"22587509458","","","","","2010-08-31 04:33:18 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Appreciate Rails 3 with charity http://is.gd/eMGJx"
"22587446412","","","","","2010-08-31 04:32:13 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","RubyDoc.info: Good Looking, Up-To-Date Ruby Documentation http://is.gd/eMGDQ"
"22586915747","","","","","2010-08-31 04:23:29 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Episode 229: Polling for Changes http://is.gd/eMFP8"
"22501114301","","","","","2010-08-30 05:58:24 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","洗澡的学问 http://is.gd/eKXZb"
"22494281601","","","","","2010-08-30 03:51:21 +0000","<a href=""http://dabr.co.uk"" rel=""nofollow"">dabr</a>","Cheers, my first contributing to OpenSource project: http://github.com/breakpointer/surveyor/commit/d3a7c0314e63c5ec7c132e0b98465af698a170da"
"22485695644","","","","","2010-08-30 01:44:57 +0000","<a href=""http://dabr.co.uk"" rel=""nofollow"">dabr</a>","RT @dhh: Rails 3.0: It's ready http://bit.ly/bqyTHh - after two years of work & thousands of commits. What an amazing community achievement!"
"22437458413","","","","","2010-08-29 13:30:42 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","酷图分享：I ❤ Mathematics http://is.gd/eJ7xe"
"22431208767","","","","","2010-08-29 11:38:13 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Ajax callback in Rails3 http://is.gd/eJILO"
"22372099109","","","","","2010-08-28 17:55:32 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Mobile WordPress Theming: Day 4 http://is.gd/eIzls"
"22371227743","","","","","2010-08-28 17:42:22 +0000","<a href=""http://dabr.co.uk"" rel=""nofollow"">dabr</a>","看看 appcelerator.com RT @leesoft: @yorzi #titanium 是什么东东啊？"
"22370616847","","","","","2010-08-28 17:33:00 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","郑渊洁：北京首套房贷者为何比东京年轻15岁 http://is.gd/eIxJ0"
"22358239614","","","","","2010-08-28 14:48:20 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","英报认为中国善于利用灾害凝聚民心 http://is.gd/eImoE"
"22336422941","","","","","2010-08-28 07:35:35 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","First iPhone app : IELTS 31 Formulas http://is.gd/eHVQt"
"22336414732","","","","","2010-08-28 07:35:23 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","第一个iPhone程序 http://is.gd/eHVPB"
"22332150907","","","","","2010-08-28 06:03:47 +0000","web","super thanks to @appcelerator, our first app based on #titanium is now available in apple store. http://goo.gl/ht4p. cc @jpalley"
"22331725753","","","","","2010-08-28 05:55:26 +0000","web","My 1st iPhone app:31 High-Scoring Formulas. - http://itunes.apple.com/us/app/31-high-scoring-formulas-to/id388166234?mt=8 #iTunes #Titanium"
"22330768648","","","","","2010-08-28 05:36:44 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","MySQL Replication Error http://is.gd/eHObe"
"22330691488","","","","","2010-08-28 05:35:17 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Nginx Rewrite for Multi-WordPress http://is.gd/eHO55"
"22330624610","","","","","2010-08-28 05:34:06 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","足底按摩 http://is.gd/eHO03"
"22253359057","","","","","2010-08-27 09:33:25 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Rails 3 Internals: Railtie &amp; Creating Plugins http://is.gd/eGpLA"
"22248352419","","","","","2010-08-27 07:39:17 +0000","<a href=""http://dabr.co.uk"" rel=""nofollow"">dabr</a>","RT @kentzhu: RT @happyvag 继发现曹操墓后，文物砖家又发现了武松日记，武松打虎当晚有如下文字：今天确实喝高了，竟然连老虎也敢去打，以后喝酒再不去树林里尿尿了！拒绝潘金莲那晚的日记只有四个字：好纠结啊。。。"
"22246936881","","","","","2010-08-27 07:07:04 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","iPhone 4越狱破解正式公布 http://is.gd/eGgjZ"
"22246825562","","","","","2010-08-27 07:04:37 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","Introduction to Corona SDK: Easy Cross-Platform Development http://is.gd/eGg9g"
"22246681482","","","","","2010-08-27 07:01:36 +0000","<a href=""http://reader2twitter.appspot.com/"" rel=""nofollow"">Google2Tweet</a>","30种PS技术，让你的照片美到不行！ http://is.gd/eGfSj"
